hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std,num_lines,has_circle,Path,ClassId
122.3871,64.9297624636807,124.863,85.42412323811114,44.8635,77.09782271731154,10.0,1.0,1_00009_00025.png,1
124.752,65.02119882007713,123.8662,85.46481321315808,43.1379,71.65582518951268,14.0,1.0,1_00009_00026.png,1
131.86,63.72358590035561,122.256,86.44331358757599,38.1676,66.46225176925621,14.0,0.0,1_00009_00027.png,1
135.1549,62.47219146140145,122.5918,87.5714678006484,40.7259,70.34212513984774,10.0,0.0,1_00009_00028.png,1
132.6516,61.52942399730392,123.2921,88.64101069815258,49.1635,81.03029413589711,10.0,1.0,1_00009_00029.png,1
156.2846,35.983282268853685,153.4813,62.713206346909104,18.708,28.25122892902183,1.0,0.0,1_00013_00000.png,1
159.237,34.56989775802063,154.2873,60.31706855202763,15.3353,22.72587674678361,0.0,0.0,1_00013_00001.png,1
157.6387,36.04293775915055,155.7413,60.70695161437445,13.9742,18.943999956714528,0.0,0.0,1_00013_00002.png,1
161.7312,37.29599370656317,149.9251,63.709257490493485,14.641,25.919280834930586,0.0,0.0,1_00013_00003.png,1
160.6904,42.116832120186814,148.1611,64.81575076160115,11.2721,17.67192297374567,0.0,0.0,1_00013_00004.png,1
162.2977,38.96568586217879,150.6446,62.454129493893355,9.9384,10.44424269346514,0.0,0.0,1_00013_00005.png,1
164.4051,33.271699595752544,156.1098,58.097109600736594,9.2252,9.847389753635225,0.0,0.0,1_00013_00006.png,1
166.465,29.71763407473751,155.9273,58.256340553711404,10.2441,15.11131083625772,0.0,0.0,1_00013_00007.png,1
166.8023,28.021409934369824,157.1521,54.7878779073437,8.0194,5.398057395026473,0.0,0.0,1_00013_00008.png,1
163.9533,32.262918639050625,157.192,57.73627573718277,8.2956,5.9193936040780395,0.0,0.0,1_00013_00009.png,1
161.4832,35.16236223236431,157.0327,56.65459584808632,8.1302,5.691049811765839,0.0,0.0,1_00013_00010.png,1
156.3179,39.58723834255176,155.0501,61.40885270048611,8.2171,7.278775143525179,0.0,0.0,1_00013_00011.png,1
157.2926,40.22055177692121,156.8042,62.87519433258239,7.1635,6.53057177818298,0.0,0.0,1_00013_00012.png,1
159.2693,38.955882450664625,161.3421,62.37770489197243,6.4877,4.813195270296022,0.0,0.0,1_00013_00013.png,1
159.3897,40.331248851355944,154.1168,65.94119469466716,5.9709,3.7087805529580744,0.0,0.0,1_00013_00014.png,1
159.6168,42.76257894187393,157.0124,66.47688505217434,5.6775,3.7764128150931806,0.0,0.0,1_00013_00015.png,1
156.5265,47.89685060366704,152.9143,68.72534143611074,5.5864,3.7737163433411367,0.0,0.0,1_00013_00016.png,1
154.4431,44.52972672709771,153.2211,68.25789488982208,7.5344,19.827239259160613,0.0,0.0,1_00013_00017.png,1
135.9661,61.31122206244139,142.9851,81.86436390756359,40.7923,84.62544511380723,4.0,0.0,1_00013_00018.png,1
139.439,60.437300394706575,140.3696,76.60605978537207,43.6401,87.58801728541411,4.0,0.0,1_00013_00019.png,1
129.5115,67.35387047341824,129.4773,80.46467973409203,64.554,102.93467775244648,6.0,0.0,1_00013_00020.png,1
114.7315,76.05834607556227,115.8788,86.94986435044048,78.5145,111.02864400572493,9.0,0.0,1_00013_00021.png,1
108.3109,77.97725592241625,110.8294,87.67385411649245,96.7014,116.63917454286101,10.0,1.0,1_00013_00022.png,1
106.9819,78.36152226947866,112.0508,89.6976489065349,102.155,117.60154750257328,10.0,1.0,1_00013_00023.png,1
106.3521,78.70917053044073,112.9957,89.8236176153577,99.1943,117.09721152747404,12.0,1.0,1_00013_00024.png,1
105.8351,79.10691946972781,109.2359,89.69405694464935,105.8375,118.52940181132274,10.0,1.0,1_00013_00025.png,1
105.6954,79.08145306479896,107.1873,88.70187945421449,100.3601,117.9237042667419,8.0,1.0,1_00013_00026.png,1
106.3683,78.5945752269837,106.9761,87.89985169947671,106.281,118.78051624319538,15.0,1.0,1_00013_00027.png,1
108.2403,78.86962758825477,106.0871,84.47326744947185,100.4841,117.38051434198948,13.0,1.0,1_00013_00028.png,1
110.0282,77.74982832624133,104.7346,82.5687517335705,98.2382,118.16631102289688,13.0,1.0,1_00013_00029.png,1
70.7341,81.69170213179548,100.1928,66.91661698083668,171.0926,76.37986007606979,68.0,0.0,0_00002_00000.png,0
97.0155,97.27480588389781,80.2544,75.15162992670219,190.8757,78.57011804439396,55.0,0.0,0_00002_00001.png,0
85.1258,93.54535570705795,79.5615,73.91140925290222,196.6123,70.10842737296281,51.0,0.0,0_00002_00002.png,0
103.2195,84.92444241647983,99.2783,65.01296831486776,151.3854,83.09499664143443,62.0,0.0,0_00002_00003.png,0
99.9164,86.0949162903362,91.7393,69.1659145497983,152.8303,87.44739619857187,55.0,0.0,0_00002_00004.png,0
87.9835,88.97153380576285,75.9643,72.31024011514552,176.7842,82.52475768131646,53.0,0.0,0_00002_00005.png,0
87.1474,87.69992516097149,88.4359,70.0595795818816,176.9967,79.20161039467568,53.0,0.0,0_00002_00006.png,0
69.6693,92.67746617981093,65.4389,75.70626306184978,210.5065,69.87680414665513,43.0,0.0,0_00002_00007.png,0
64.618,90.93601638514852,67.9667,77.1353472223338,212.1275,66.28236148290131,48.0,0.0,0_00002_00008.png,0
66.1606,96.67617290542691,61.9452,76.6782067928039,218.3552,64.76217594367873,41.0,0.0,0_00002_00009.png,0
80.5834,95.89162968914441,73.9851,76.65588221389146,200.2662,71.23353099180189,56.0,1.0,0_00002_00010.png,0
79.478,89.48849823301316,88.8019,73.7309477518769,173.7738,83.20277779954225,44.0,1.0,0_00002_00011.png,0
109.3449,87.40901408887987,102.2061,67.75075957352803,154.2919,77.65217636608777,60.0,1.0,0_00002_00012.png,0
94.0866,93.63354473926532,90.1206,75.10202963728744,160.3309,87.65659704317753,42.0,1.0,0_00002_00013.png,0
86.9,93.14902039205779,93.2554,78.45704666146949,178.3689,76.7693741852179,50.0,0.0,0_00002_00014.png,0
72.274,94.20663736701358,79.4421,80.92906553019132,183.3585,77.30642649709014,41.0,1.0,0_00002_00015.png,0
78.8782,101.00795594783612,86.7377,84.63263495076825,191.7398,69.23668894422957,44.0,1.0,0_00002_00016.png,0
78.2346,101.54293162421499,85.4843,85.46345624598855,193.0467,68.17552727416195,41.0,0.0,0_00002_00017.png,0
78.8625,100.09304068590383,88.7392,86.61060779927595,187.5875,71.31660917170697,31.0,0.0,0_00002_00018.png,0
80.7115,96.46779705036286,95.4482,86.41510815106349,174.4974,75.02490648604636,45.0,0.0,0_00002_00019.png,0
79.6645,96.45037552933633,102.0035,84.95226475939296,167.5957,77.03800777220293,45.0,0.0,0_00002_00020.png,0
76.0886,95.50226672723534,99.5847,81.81855306658754,149.7577,75.29595600502061,50.0,1.0,0_00002_00021.png,0
96.519,100.32004903806616,105.8902,76.51968860339147,129.0382,66.29004103754953,58.0,1.0,0_00002_00022.png,0
95.2016,97.64476205839205,113.5785,75.35040436354672,103.2165,57.938622936259016,58.0,1.0,0_00002_00023.png,0
88.3108,96.56612244136139,115.6017,74.99202529009334,102.282,53.047321101069755,59.0,1.0,0_00002_00024.png,0
97.3327,97.47471369904095,113.3312,76.45616199208537,96.7303,54.13654552989136,59.0,1.0,0_00002_00025.png,0
92.7347,96.4658629563329,112.27,79.14345393018932,108.1881,59.25349541073505,56.0,1.0,0_00002_00026.png,0
76.5655,90.0537256850043,107.9056,78.61702925346391,95.0235,61.8322128647358,64.0,1.0,0_00002_00027.png,0
68.909,90.411367200148,102.3115,82.60876628875413,102.5556,66.09890096393434,59.0,1.0,0_00002_00028.png,0
96.209,95.03165850915158,62.1572,55.22054769884124,16.0824,10.427799875333243,4.0,0.0,0_00002_00029.png,0
115.3962,101.21575878073533,125.2136,74.01854480493385,3.6892,1.977271696049888,0.0,0.0,0_00023_00000.png,0
112.8145,97.75528164631311,129.7273,79.28000841769632,3.4107,2.038191725525349,0.0,0.0,0_00023_00001.png,0
116.2083,94.24213235655272,131.1292,83.32617780361703,2.8543,1.8443620875522244,0.0,0.0,0_00023_00002.png,0
112.1778,94.43735694713189,127.0562,91.77693087895237,2.5071,1.6835526692087777,0.0,0.0,0_00023_00003.png,0
106.7574,94.41076604519212,103.4961,94.35002058712016,2.3821,1.6513932269450544,0.0,0.0,0_00023_00004.png,0
109.1407,94.03224821044108,115.4665,98.04871787917475,2.3641,1.6825965618650243,0.0,0.0,0_00023_00005.png,0
109.0712,92.48744850281038,119.6603,101.72704706178196,2.2752,1.7724178288428494,0.0,0.0,0_00023_00006.png,0
108.4062,93.20370701619115,119.3247,101.83114783753544,2.3496,1.7859954759181222,0.0,0.0,0_00023_00007.png,0
115.8437,93.43407981197224,127.712,100.68260552846255,2.455,1.696813189481977,0.0,0.0,0_00023_00008.png,0
126.5551,90.65754113139181,134.6594,97.81463076472762,2.5834,1.8192428205162718,0.0,0.0,0_00023_00009.png,0
131.44,89.65795670212432,136.8306,98.42249185851779,2.6037,1.9935511806823523,0.0,0.0,0_00023_00010.png,0
118.0441,94.0019008062603,122.818,98.73789179438663,2.7247,3.1812120190267104,0.0,0.0,0_00023_00011.png,0
130.5778,88.0034484958402,130.1195,92.1597592214194,3.6879,7.439172910344267,0.0,0.0,0_00023_00012.png,0
130.3393,87.25718065299841,132.3331,87.80754150065927,6.9926,17.008125859129805,0.0,0.0,0_00023_00013.png,0
138.1744,86.6764130812991,136.8131,87.22834268969002,6.1247,12.057725735394714,0.0,0.0,0_00023_00014.png,0
129.4218,91.26303569770184,129.4828,92.44553588010619,3.7886,5.455594380083622,0.0,0.0,0_00023_00015.png,0
143.871,83.4340251875696,138.1209,85.68531311251655,6.0442,12.18092961805461,0.0,0.0,0_00023_00016.png,0
145.0329,80.34404531506986,140.951,79.2018295180105,10.2059,19.637838607901838,1.0,0.0,0_00023_00017.png,0
135.8566,88.1537953603814,132.9481,88.07762375535572,7.4235,15.470667333699604,0.0,0.0,0_00023_00018.png,0
141.3686,85.25632137290467,148.6723,87.64715119563213,6.2998,11.724372902633215,0.0,0.0,0_00023_00019.png,0
132.7185,89.20356079075543,148.8636,91.5572192404291,5.9739,11.195401680600835,0.0,0.0,0_00023_00020.png,0
131.0615,89.30097265847668,148.1964,90.1257079142239,5.6284,10.120944295864888,0.0,0.0,0_00023_00021.png,0
120.4709,92.20551476560391,146.7274,91.55799413071479,4.9527,9.37694314315705,0.0,0.0,0_00023_00022.png,0
123.9638,89.12293357806396,158.7091,89.06661932054007,6.2594,13.989693050242382,0.0,0.0,0_00023_00023.png,0
111.506,90.9185655628156,152.8376,93.04477968290323,4.8559,10.608700919056961,0.0,0.0,0_00023_00024.png,0
111.8321,89.13151019471172,157.0242,89.6032433250047,6.3784,13.472624593597196,0.0,0.0,0_00023_00025.png,0
109.9823,88.99350643001993,154.8386,87.94316772802763,6.7696,13.298989278888829,0.0,0.0,0_00023_00026.png,0
93.2248,88.49992127092543,150.5145,91.2159305699942,5.703,11.794905298475271,0.0,0.0,0_00023_00027.png,0
95.0869,89.16649902508229,145.4144,90.31925748499043,5.9442,12.010757110190848,0.0,0.0,0_00023_00028.png,0
91.8362,88.00366225084045,151.0134,89.337458103754,5.1587,8.597692382843201,0.0,0.0,0_00023_00029.png,0
135.3654,97.76527749073287,135.6515,60.06972155545587,61.8821,66.19587751204753,33.0,1.0,1_00002_00000.png,1
140.0232,97.4145998388332,134.1309,63.812017404169254,61.8851,67.9314794332495,28.0,1.0,1_00002_00001.png,1
123.2094,98.66520334768484,121.4035,73.2379511438571,87.0445,80.7948260704236,39.0,1.0,1_00002_00002.png,1
134.2735,100.50568390767758,123.3752,69.8226856040356,57.6772,68.41233806967864,27.0,1.0,1_00002_00003.png,1
134.3012,97.41123486826353,129.3526,67.10030605921258,63.231,69.44163908635798,30.0,1.0,1_00002_00004.png,1
146.185,93.60653916794489,136.9862,62.96052103945774,68.9941,71.3956375781462,34.0,1.0,1_00002_00005.png,1
138.4006,92.56580750817226,138.6108,61.79750256571863,93.6846,75.10647191048186,48.0,1.0,1_00002_00006.png,1
105.0518,79.60195673951739,141.7629,68.18193663713286,162.144,88.92311096672225,40.0,1.0,1_00002_00007.png,1
91.5489,76.6917101699395,124.2869,84.84845189153425,204.4615,64.1465035504664,32.0,1.0,1_00002_00008.png,1
85.0051,81.72016442708617,152.9314,66.66176335831508,168.894,74.52416362496126,65.0,1.0,1_00002_00009.png,1
132.6831,97.37816939329882,133.5296,66.79210525084532,69.0091,72.39702768201192,34.0,1.0,1_00002_00010.png,1
142.5939,93.78027608612592,139.9643,60.786386843684,72.6288,73.15281136470422,33.0,1.0,1_00002_00011.png,1
139.0138,97.25323958388225,132.7208,65.20014300107017,68.5741,74.10401547277989,34.0,1.0,1_00002_00012.png,1
142.5782,94.42555631162571,134.7064,64.01440149716312,72.1901,75.5158868185364,34.0,1.0,1_00002_00013.png,1
140.6736,94.84831291615049,136.4531,65.37814772835033,73.4418,75.52129509456256,33.0,1.0,1_00002_00014.png,1
142.4797,94.45857180748605,137.1104,65.0189711687289,76.7088,78.45244548489231,34.0,1.0,1_00002_00015.png,1
148.9955,91.19877126228181,144.1742,62.40801754870924,81.054,78.05557817350405,39.0,1.0,1_00002_00016.png,1
141.1805,92.86864551478071,142.3695,67.58896929048407,83.3497,80.19613213809005,38.0,1.0,1_00002_00017.png,1
143.3964,90.5460549501744,142.2555,67.23733352647174,82.2394,79.54222958680502,36.0,1.0,1_00002_00018.png,1
150.3826,86.95577161545977,145.1808,66.35811714748995,86.6054,79.90244233338552,35.0,1.0,1_00002_00019.png,1
137.7762,90.45587384774966,142.8818,71.10188906604381,85.8476,80.02594188286696,37.0,1.0,1_00002_00020.png,1
121.2034,89.99792124510432,153.4501,69.525703951776,92.6041,76.63560375693532,44.0,1.0,1_00002_00021.png,1
116.8958,86.7371047612266,157.919,67.92629269288881,98.8943,76.39892621961386,45.0,1.0,1_00002_00022.png,1
111.3148,87.87616002625514,153.4872,71.01731082039083,87.7132,76.52968277577008,50.0,1.0,1_00002_00023.png,1
99.0816,86.5716543762449,162.1585,66.06532053770722,86.5794,73.32973541231415,40.0,1.0,1_00002_00024.png,1
96.394,85.83485984144204,154.6653,66.01021948085008,86.936,75.45118358249923,43.0,1.0,1_00002_00025.png,1
